File Name, Number of Robots, Number of Rounds, Algorithm, Graph Type, Link Density, Distribution, Seed, Final Cumulative Signal Strength
R20H50T3DnormalS7A0,20,50,LAH0,random,1.0,normal,5312,134170.0
R20H50T1DnormalS7A0,20,50,LAH0,random,0.5,normal,5312,134170.0
R20H50T2DnormalS7A0,20,50,LAH0,random,0.8,normal,5312,134170.0
R20H50T4DnormalS7A0,20,50,LAH0,random,1.2,normal,5312,144220.0
R20H50T5DnormalS7A0,20,50,LAH0,random,1.5,normal,5312,176199.0
R20H50T6DnormalS7A0,20,50,LAH0,random,2.0,normal,5312,225008.0
R20H50T7DnormalS7A0,20,50,LAH0,random,3.0,normal,5312,325492.0
R20H50T8DnormalS7A0,20,50,LAH0,random,6.0,normal,5312,649048.0
R20H50T1DnormalS2A0,20,50,LAH0,random,0.5,normal,5680,253250.0
R20H50T3DnormalS2A0,20,50,LAH0,random,1.0,normal,5680,253250.0
R20H50T4DnormalS2A0,20,50,LAH0,random,1.2,normal,5680,253250.0
R20H50T5DnormalS2A0,20,50,LAH0,random,1.5,normal,5680,253250.0
R20H50T6DnormalS2A0,20,50,LAH0,random,2.0,normal,5680,253250.0
R20H50T2DnormalS2A0,20,50,LAH0,random,0.8,normal,5680,253250.0
R20H50T7DnormalS2A0,20,50,LAH0,random,3.0,normal,5680,339113.0
R20H50T8DnormalS2A0,20,50,LAH0,random,6.0,normal,5680,645370.0
R20H50T3DnormalS6A0,20,50,LAH0,random,1.0,normal,6325,195096.0
R20H50T4DnormalS6A0,20,50,LAH0,random,1.2,normal,6325,195096.0
R20H50T5DnormalS6A0,20,50,LAH0,random,1.5,normal,6325,195096.0
R20H50T1DnormalS6A0,20,50,LAH0,random,0.5,normal,6325,195096.0
R20H50T2DnormalS6A0,20,50,LAH0,random,0.8,normal,6325,195096.0
R20H50T6DnormalS6A0,20,50,LAH0,random,2.0,normal,6325,231717.0
R20H50T7DnormalS6A0,20,50,LAH0,random,3.0,normal,6325,342129.0
R20H50T8DnormalS6A0,20,50,LAH0,random,6.0,normal,6325,652933.0
R20H50T3DnormalS3A0,20,50,LAH0,random,1.0,normal,28060,220866.0
R20H50T4DnormalS3A0,20,50,LAH0,random,1.2,normal,28060,220866.0
R20H50T5DnormalS3A0,20,50,LAH0,random,1.5,normal,28060,220866.0
R20H50T1DnormalS3A0,20,50,LAH0,random,0.5,normal,28060,220866.0
R20H50T2DnormalS3A0,20,50,LAH0,random,0.8,normal,28060,220866.0
R20H50T6DnormalS3A0,20,50,LAH0,random,2.0,normal,28060,234136.0
R20H50T7DnormalS3A0,20,50,LAH0,random,3.0,normal,28060,342070.0
R20H50T8DnormalS3A0,20,50,LAH0,random,6.0,normal,28060,643503.0
R20H50T4DnormalS1A0,20,50,LAH0,random,1.2,normal,30125,253352.0
R20H50T3DnormalS1A0,20,50,LAH0,random,1.0,normal,30125,253352.0
R20H50T5DnormalS1A0,20,50,LAH0,random,1.5,normal,30125,253352.0
R20H50T1DnormalS1A0,20,50,LAH0,random,0.5,normal,30125,253352.0
R20H50T6DnormalS1A0,20,50,LAH0,random,2.0,normal,30125,253352.0
R20H50T2DnormalS1A0,20,50,LAH0,random,0.8,normal,30125,253352.0
R20H50T7DnormalS1A0,20,50,LAH0,random,3.0,normal,30125,337626.0
R20H50T8DnormalS1A0,20,50,LAH0,random,6.0,normal,30125,647041.0
R20H50T3DnormalS4A0,20,50,LAH0,random,1.0,normal,33626,180737.0
R20H50T4DnormalS4A0,20,50,LAH0,random,1.2,normal,33626,180737.0
R20H50T5DnormalS4A0,20,50,LAH0,random,1.5,normal,33626,180737.0
R20H50T1DnormalS4A0,20,50,LAH0,random,0.5,normal,33626,180737.0
R20H50T2DnormalS4A0,20,50,LAH0,random,0.8,normal,33626,180737.0
R20H50T6DnormalS4A0,20,50,LAH0,random,2.0,normal,33626,223756.0
R20H50T7DnormalS4A0,20,50,LAH0,random,3.0,normal,33626,333342.0
R20H50T8DnormalS4A0,20,50,LAH0,random,6.0,normal,33626,647600.0
R20H50T3DnormalS5A0,20,50,LAH0,random,1.0,normal,34445,217097.0
R20H50T4DnormalS5A0,20,50,LAH0,random,1.2,normal,34445,217097.0
R20H50T5DnormalS5A0,20,50,LAH0,random,1.5,normal,34445,217097.0
R20H50T1DnormalS5A0,20,50,LAH0,random,0.5,normal,34445,217097.0
R20H50T2DnormalS5A0,20,50,LAH0,random,0.8,normal,34445,217097.0
R20H50T6DnormalS5A0,20,50,LAH0,random,2.0,normal,34445,225986.0
R20H50T7DnormalS5A0,20,50,LAH0,random,3.0,normal,34445,340202.0
R20H50T8DnormalS5A0,20,50,LAH0,random,6.0,normal,34445,653877.0
R20H50T1DnormalS0A0,20,50,LAH0,random,0.5,normal,36223,175996.0
R20H50T4DnormalS0A0,20,50,LAH0,random,1.2,normal,36223,175996.0
R20H50T3DnormalS0A0,20,50,LAH0,random,1.0,normal,36223,175996.0
R20H50T5DnormalS0A0,20,50,LAH0,random,1.5,normal,36223,175996.0
R20H50T2DnormalS0A0,20,50,LAH0,random,0.8,normal,36223,175996.0
R20H50T6DnormalS0A0,20,50,LAH0,random,2.0,normal,36223,227224.0
R20H50T7DnormalS0A0,20,50,LAH0,random,3.0,normal,36223,337309.0
R20H50T8DnormalS0A0,20,50,LAH0,random,6.0,normal,36223,643934.0
R20H50T1DnormalS8A0,20,50,LAH0,random,0.5,normal,37611,343553.0
R20H50T3DnormalS8A0,20,50,LAH0,random,1.0,normal,37611,343553.0
R20H50T4DnormalS8A0,20,50,LAH0,random,1.2,normal,37611,343553.0
R20H50T6DnormalS8A0,20,50,LAH0,random,2.0,normal,37611,343553.0
R20H50T7DnormalS8A0,20,50,LAH0,random,3.0,normal,37611,343553.0
R20H50T5DnormalS8A0,20,50,LAH0,random,1.5,normal,37611,343553.0
R20H50T2DnormalS8A0,20,50,LAH0,random,0.8,normal,37611,343553.0
R20H50T8DnormalS8A0,20,50,LAH0,random,6.0,normal,37611,646235.0
R20H50T2DnormalS9A0,20,50,LAH0,random,0.8,normal,59237,184957.0
R20H50T3DnormalS9A0,20,50,LAH0,random,1.0,normal,59237,184957.0
R20H50T4DnormalS9A0,20,50,LAH0,random,1.2,normal,59237,184957.0
R20H50T5DnormalS9A0,20,50,LAH0,random,1.5,normal,59237,184957.0
R20H50T1DnormalS9A0,20,50,LAH0,random,0.5,normal,59237,184957.0
R20H50T6DnormalS9A0,20,50,LAH0,random,2.0,normal,59237,233758.0
R20H50T7DnormalS9A0,20,50,LAH0,random,3.0,normal,59237,335550.0
R20H50T8DnormalS9A0,20,50,LAH0,random,6.0,normal,59237,646336.0
R20H60T0DnormalS7A0,20,60,LAH0,chain,null,normal,5312,137809.0
R20H60T0DnormalS2A0,20,60,LAH0,chain,null,normal,5680,139539.0
R20H60T0DnormalS6A0,20,60,LAH0,chain,null,normal,6325,136140.0
R20H60T0DnormalS3A0,20,60,LAH0,chain,null,normal,28060,138948.0
R20H60T0DnormalS1A0,20,60,LAH0,chain,null,normal,30125,138850.0
R20H60T0DnormalS4A0,20,60,LAH0,chain,null,normal,33626,138137.0
R20H60T0DnormalS5A0,20,60,LAH0,chain,null,normal,34445,135566.0
R20H60T0DnormalS0A0,20,60,LAH0,chain,null,normal,36223,131898.0
R20H60T0DnormalS8A0,20,60,LAH0,chain,null,normal,37611,137386.0
R20H60T0DnormalS9A0,20,60,LAH0,chain,null,normal,59237,142713.0
R20H60T9DnormalS7A0,20,60,LAH0,full,null,normal,5312,1216966.0
R20H60T9DnormalS2A0,20,60,LAH0,full,null,normal,5680,1212764.0
R20H60T9DnormalS6A0,20,60,LAH0,full,null,normal,6325,1214167.0
R20H60T9DnormalS3A0,20,60,LAH0,full,null,normal,28060,1221675.0
R20H60T9DnormalS1A0,20,60,LAH0,full,null,normal,30125,1221150.0
R20H60T9DnormalS4A0,20,60,LAH0,full,null,normal,33626,1212356.0
R20H60T9DnormalS5A0,20,60,LAH0,full,null,normal,34445,1219103.0
R20H60T9DnormalS0A0,20,60,LAH0,full,null,normal,36223,1215017.0
R20H60T9DnormalS8A0,20,60,LAH0,full,null,normal,37611,1225477.0
R20H60T9DnormalS9A0,20,60,LAH0,full,null,normal,59237,1203728.0
R20H60T1DnormalS7A0,20,60,LAH0,random,0.5,normal,5312,159949.0
R20H60T2DnormalS7A0,20,60,LAH0,random,0.8,normal,5312,159949.0
R20H60T3DnormalS7A0,20,60,LAH0,random,1.0,normal,5312,159949.0
R20H60T4DnormalS7A0,20,60,LAH0,random,1.2,normal,5312,172894.0
R20H60T5DnormalS7A0,20,60,LAH0,random,1.5,normal,5312,206824.0
R20H60T6DnormalS7A0,20,60,LAH0,random,2.0,normal,5312,270898.0
R20H60T7DnormalS7A0,20,60,LAH0,random,3.0,normal,5312,400302.0
R20H60T8DnormalS7A0,20,60,LAH0,random,6.0,normal,5312,779046.0
R20H60T6DnormalS2A0,20,60,LAH0,random,2.0,normal,5680,303195.0
R20H60T5DnormalS2A0,20,60,LAH0,random,1.5,normal,5680,303195.0
R20H60T2DnormalS2A0,20,60,LAH0,random,0.8,normal,5680,303195.0
R20H60T3DnormalS2A0,20,60,LAH0,random,1.0,normal,5680,303195.0
R20H60T1DnormalS2A0,20,60,LAH0,random,0.5,normal,5680,303195.0
R20H60T4DnormalS2A0,20,60,LAH0,random,1.2,normal,5680,303195.0
R20H60T7DnormalS2A0,20,60,LAH0,random,3.0,normal,5680,411019.0
R20H60T8DnormalS2A0,20,60,LAH0,random,6.0,normal,5680,775207.0
R20H60T4DnormalS6A0,20,60,LAH0,random,1.2,normal,6325,226581.0
R20H60T5DnormalS6A0,20,60,LAH0,random,1.5,normal,6325,226581.0
R20H60T1DnormalS6A0,20,60,LAH0,random,0.5,normal,6325,226581.0
R20H60T2DnormalS6A0,20,60,LAH0,random,0.8,normal,6325,226581.0
R20H60T3DnormalS6A0,20,60,LAH0,random,1.0,normal,6325,226581.0
R20H60T6DnormalS6A0,20,60,LAH0,random,2.0,normal,6325,270497.0
R20H60T7DnormalS6A0,20,60,LAH0,random,3.0,normal,6325,404978.0
R20H60T8DnormalS6A0,20,60,LAH0,random,6.0,normal,6325,765413.0
R20H60T5DnormalS3A0,20,60,LAH0,random,1.5,normal,28060,259040.0
R20H60T1DnormalS3A0,20,60,LAH0,random,0.5,normal,28060,259040.0
R20H60T2DnormalS3A0,20,60,LAH0,random,0.8,normal,28060,259040.0
R20H60T3DnormalS3A0,20,60,LAH0,random,1.0,normal,28060,259040.0
R20H60T4DnormalS3A0,20,60,LAH0,random,1.2,normal,28060,259040.0
R20H60T6DnormalS3A0,20,60,LAH0,random,2.0,normal,28060,277431.0
R20H60T7DnormalS3A0,20,60,LAH0,random,3.0,normal,28060,403698.0
R20H60T8DnormalS3A0,20,60,LAH0,random,6.0,normal,28060,773961.0
R20H60T6DnormalS1A0,20,60,LAH0,random,2.0,normal,30125,302383.0
R20H60T5DnormalS1A0,20,60,LAH0,random,1.5,normal,30125,302383.0
R20H60T1DnormalS1A0,20,60,LAH0,random,0.5,normal,30125,302383.0
R20H60T2DnormalS1A0,20,60,LAH0,random,0.8,normal,30125,302383.0
R20H60T3DnormalS1A0,20,60,LAH0,random,1.0,normal,30125,302383.0
R20H60T4DnormalS1A0,20,60,LAH0,random,1.2,normal,30125,302383.0
R20H60T7DnormalS1A0,20,60,LAH0,random,3.0,normal,30125,398699.0
R20H60T8DnormalS1A0,20,60,LAH0,random,6.0,normal,30125,787132.0
R20H60T5DnormalS4A0,20,60,LAH0,random,1.5,normal,33626,216520.0
R20H60T1DnormalS4A0,20,60,LAH0,random,0.5,normal,33626,216520.0
R20H60T2DnormalS4A0,20,60,LAH0,random,0.8,normal,33626,216520.0
R20H60T3DnormalS4A0,20,60,LAH0,random,1.0,normal,33626,216520.0
R20H60T4DnormalS4A0,20,60,LAH0,random,1.2,normal,33626,216520.0
R20H60T6DnormalS4A0,20,60,LAH0,random,2.0,normal,33626,279288.0
R20H60T7DnormalS4A0,20,60,LAH0,random,3.0,normal,33626,408520.0
R20H60T8DnormalS4A0,20,60,LAH0,random,6.0,normal,33626,785817.0
R20H60T4DnormalS5A0,20,60,LAH0,random,1.2,normal,34445,258348.0
R20H60T5DnormalS5A0,20,60,LAH0,random,1.5,normal,34445,258348.0
R20H60T1DnormalS5A0,20,60,LAH0,random,0.5,normal,34445,258348.0
R20H60T2DnormalS5A0,20,60,LAH0,random,0.8,normal,34445,258348.0
R20H60T3DnormalS5A0,20,60,LAH0,random,1.0,normal,34445,258348.0
R20H60T6DnormalS5A0,20,60,LAH0,random,2.0,normal,34445,274208.0
R20H60T7DnormalS5A0,20,60,LAH0,random,3.0,normal,34445,401254.0
R20H60T8DnormalS5A0,20,60,LAH0,random,6.0,normal,34445,782887.0
R20H60T5DnormalS0A0,20,60,LAH0,random,1.5,normal,36223,216267.0
R20H60T1DnormalS0A0,20,60,LAH0,random,0.5,normal,36223,216267.0
R20H60T2DnormalS0A0,20,60,LAH0,random,0.8,normal,36223,216267.0
R20H60T3DnormalS0A0,20,60,LAH0,random,1.0,normal,36223,216267.0
R20H60T4DnormalS0A0,20,60,LAH0,random,1.2,normal,36223,216267.0
R20H60T6DnormalS0A0,20,60,LAH0,random,2.0,normal,36223,268806.0
R20H60T7DnormalS0A0,20,60,LAH0,random,3.0,normal,36223,404654.0
R20H60T8DnormalS0A0,20,60,LAH0,random,6.0,normal,36223,777880.0
R20H60T4DnormalS8A0,20,60,LAH0,random,1.2,normal,37611,411527.0
R20H60T7DnormalS8A0,20,60,LAH0,random,3.0,normal,37611,411527.0
R20H60T6DnormalS8A0,20,60,LAH0,random,2.0,normal,37611,411527.0
R20H60T5DnormalS8A0,20,60,LAH0,random,1.5,normal,37611,411527.0
R20H60T1DnormalS8A0,20,60,LAH0,random,0.5,normal,37611,411527.0
R20H60T2DnormalS8A0,20,60,LAH0,random,0.8,normal,37611,411527.0
R20H60T3DnormalS8A0,20,60,LAH0,random,1.0,normal,37611,411527.0
R20H60T8DnormalS8A0,20,60,LAH0,random,6.0,normal,37611,787419.0
R20H60T4DnormalS9A0,20,60,LAH0,random,1.2,normal,59237,221780.0
R20H60T5DnormalS9A0,20,60,LAH0,random,1.5,normal,59237,221780.0
R20H60T1DnormalS9A0,20,60,LAH0,random,0.5,normal,59237,221780.0
R20H60T2DnormalS9A0,20,60,LAH0,random,0.8,normal,59237,221780.0
R20H60T3DnormalS9A0,20,60,LAH0,random,1.0,normal,59237,221780.0
R20H60T6DnormalS9A0,20,60,LAH0,random,2.0,normal,59237,276660.0
R20H60T7DnormalS9A0,20,60,LAH0,random,3.0,normal,59237,405936.0
R20H60T8DnormalS9A0,20,60,LAH0,random,6.0,normal,59237,777433.0
R20H70T0DnormalS7A0,20,70,LAH0,chain,null,normal,5312,165937.0
R20H70T0DnormalS2A0,20,70,LAH0,chain,null,normal,5680,165891.0
R20H70T0DnormalS6A0,20,70,LAH0,chain,null,normal,6325,164578.0
R20H70T0DnormalS3A0,20,70,LAH0,chain,null,normal,28060,161480.0
R20H70T0DnormalS1A0,20,70,LAH0,chain,null,normal,30125,161463.0
R20H70T0DnormalS4A0,20,70,LAH0,chain,null,normal,33626,165209.0
R20H70T0DnormalS5A0,20,70,LAH0,chain,null,normal,34445,167902.0
R20H70T0DnormalS0A0,20,70,LAH0,chain,null,normal,36223,160488.0
R20H70T0DnormalS8A0,20,70,LAH0,chain,null,normal,37611,166997.0
R20H70T0DnormalS9A0,20,70,LAH0,chain,null,normal,59237,163261.0
R20H70T9DnormalS7A0,20,70,LAH0,full,null,normal,5312,1418269.0
R20H70T9DnormalS2A0,20,70,LAH0,full,null,normal,5680,1425543.0
R20H70T9DnormalS6A0,20,70,LAH0,full,null,normal,6325,1418589.0
R20H70T9DnormalS3A0,20,70,LAH0,full,null,normal,28060,1400614.0
R20H70T9DnormalS1A0,20,70,LAH0,full,null,normal,30125,1419461.0
R20H70T9DnormalS4A0,20,70,LAH0,full,null,normal,33626,1418284.0
R20H70T9DnormalS5A0,20,70,LAH0,full,null,normal,34445,1421919.0
R20H70T9DnormalS0A0,20,70,LAH0,full,null,normal,36223,1406113.0
R20H70T9DnormalS8A0,20,70,LAH0,full,null,normal,37611,1430607.0
R20H70T9DnormalS9A0,20,70,LAH0,full,null,normal,59237,1420688.0
R20H70T2DnormalS7A0,20,70,LAH0,random,0.8,normal,5312,188137.0
R20H70T3DnormalS7A0,20,70,LAH0,random,1.0,normal,5312,188137.0
R20H70T1DnormalS7A0,20,70,LAH0,random,0.5,normal,5312,188137.0
R20H70T4DnormalS7A0,20,70,LAH0,random,1.2,normal,5312,201793.0
R20H70T5DnormalS7A0,20,70,LAH0,random,1.5,normal,5312,246607.0
R20H70T6DnormalS7A0,20,70,LAH0,random,2.0,normal,5312,317893.0
R20H70T7DnormalS7A0,20,70,LAH0,random,3.0,normal,5312,476882.0
R20H70T8DnormalS7A0,20,70,LAH0,random,6.0,normal,5312,906766.0
R20H70T2DnormalS2A0,20,70,LAH0,random,0.8,normal,5680,349266.0
R20H70T1DnormalS2A0,20,70,LAH0,random,0.5,normal,5680,349266.0
R20H70T6DnormalS2A0,20,70,LAH0,random,2.0,normal,5680,349266.0
R20H70T3DnormalS2A0,20,70,LAH0,random,1.0,normal,5680,349266.0
R20H70T4DnormalS2A0,20,70,LAH0,random,1.2,normal,5680,349266.0
R20H70T5DnormalS2A0,20,70,LAH0,random,1.5,normal,5680,349266.0
R20H70T7DnormalS2A0,20,70,LAH0,random,3.0,normal,5680,468385.0
R20H70T8DnormalS2A0,20,70,LAH0,random,6.0,normal,5680,900762.0
R20H70T1DnormalS6A0,20,70,LAH0,random,0.5,normal,6325,270005.0
R20H70T2DnormalS6A0,20,70,LAH0,random,0.8,normal,6325,270005.0
R20H70T3DnormalS6A0,20,70,LAH0,random,1.0,normal,6325,270005.0
R20H70T5DnormalS6A0,20,70,LAH0,random,1.5,normal,6325,270005.0
R20H70T4DnormalS6A0,20,70,LAH0,random,1.2,normal,6325,270005.0
R20H70T6DnormalS6A0,20,70,LAH0,random,2.0,normal,6325,323565.0
R20H70T7DnormalS6A0,20,70,LAH0,random,3.0,normal,6325,462029.0
R20H70T8DnormalS6A0,20,70,LAH0,random,6.0,normal,6325,911931.0
R20H70T2DnormalS3A0,20,70,LAH0,random,0.8,normal,28060,317573.0
R20H70T1DnormalS3A0,20,70,LAH0,random,0.5,normal,28060,317573.0
R20H70T3DnormalS3A0,20,70,LAH0,random,1.0,normal,28060,317573.0
R20H70T4DnormalS3A0,20,70,LAH0,random,1.2,normal,28060,317573.0
R20H70T5DnormalS3A0,20,70,LAH0,random,1.5,normal,28060,317573.0
R20H70T6DnormalS3A0,20,70,LAH0,random,2.0,normal,28060,323546.0
R20H70T7DnormalS3A0,20,70,LAH0,random,3.0,normal,28060,475045.0
R20H70T8DnormalS3A0,20,70,LAH0,random,6.0,normal,28060,918582.0
R20H70T2DnormalS1A0,20,70,LAH0,random,0.8,normal,30125,346653.0
R20H70T6DnormalS1A0,20,70,LAH0,random,2.0,normal,30125,346653.0
R20H70T1DnormalS1A0,20,70,LAH0,random,0.5,normal,30125,346653.0
R20H70T3DnormalS1A0,20,70,LAH0,random,1.0,normal,30125,346653.0
R20H70T4DnormalS1A0,20,70,LAH0,random,1.2,normal,30125,346653.0
R20H70T5DnormalS1A0,20,70,LAH0,random,1.5,normal,30125,346653.0
R20H70T7DnormalS1A0,20,70,LAH0,random,3.0,normal,30125,465804.0
R20H70T8DnormalS1A0,20,70,LAH0,random,6.0,normal,30125,889821.0
R20H70T2DnormalS4A0,20,70,LAH0,random,0.8,normal,33626,252885.0
R20H70T3DnormalS4A0,20,70,LAH0,random,1.0,normal,33626,252885.0
R20H70T1DnormalS4A0,20,70,LAH0,random,0.5,normal,33626,252885.0
R20H70T5DnormalS4A0,20,70,LAH0,random,1.5,normal,33626,252885.0
R20H70T4DnormalS4A0,20,70,LAH0,random,1.2,normal,33626,252885.0
R20H70T6DnormalS4A0,20,70,LAH0,random,2.0,normal,33626,330695.0
R20H70T7DnormalS4A0,20,70,LAH0,random,3.0,normal,33626,474260.0
R20H70T8DnormalS4A0,20,70,LAH0,random,6.0,normal,33626,905316.0
R20H70T5DnormalS5A0,20,70,LAH0,random,1.5,normal,34445,304798.0
R20H70T2DnormalS5A0,20,70,LAH0,random,0.8,normal,34445,304798.0
R20H70T3DnormalS5A0,20,70,LAH0,random,1.0,normal,34445,304798.0
R20H70T1DnormalS5A0,20,70,LAH0,random,0.5,normal,34445,304798.0
R20H70T4DnormalS5A0,20,70,LAH0,random,1.2,normal,34445,304798.0
R20H70T6DnormalS5A0,20,70,LAH0,random,2.0,normal,34445,318069.0
R20H70T7DnormalS5A0,20,70,LAH0,random,3.0,normal,34445,472754.0
R20H70T8DnormalS5A0,20,70,LAH0,random,6.0,normal,34445,901484.0
R20H70T2DnormalS0A0,20,70,LAH0,random,0.8,normal,36223,253030.0
R20H70T3DnormalS0A0,20,70,LAH0,random,1.0,normal,36223,253030.0
R20H70T1DnormalS0A0,20,70,LAH0,random,0.5,normal,36223,253030.0
R20H70T4DnormalS0A0,20,70,LAH0,random,1.2,normal,36223,253030.0
R20H70T5DnormalS0A0,20,70,LAH0,random,1.5,normal,36223,253030.0
R20H70T6DnormalS0A0,20,70,LAH0,random,2.0,normal,36223,326472.0
R20H70T7DnormalS0A0,20,70,LAH0,random,3.0,normal,36223,468721.0
R20H70T8DnormalS0A0,20,70,LAH0,random,6.0,normal,36223,927376.0
R20H70T1DnormalS8A0,20,70,LAH0,random,0.5,normal,37611,488072.0
R20H70T2DnormalS8A0,20,70,LAH0,random,0.8,normal,37611,488072.0
R20H70T7DnormalS8A0,20,70,LAH0,random,3.0,normal,37611,488072.0
R20H70T3DnormalS8A0,20,70,LAH0,random,1.0,normal,37611,488072.0
R20H70T5DnormalS8A0,20,70,LAH0,random,1.5,normal,37611,488072.0
R20H70T6DnormalS8A0,20,70,LAH0,random,2.0,normal,37611,488072.0
R20H70T4DnormalS8A0,20,70,LAH0,random,1.2,normal,37611,488072.0
R20H70T8DnormalS8A0,20,70,LAH0,random,6.0,normal,37611,905353.0
R20H70T2DnormalS9A0,20,70,LAH0,random,0.8,normal,59237,265658.0
R20H70T1DnormalS9A0,20,70,LAH0,random,0.5,normal,59237,265658.0
R20H70T5DnormalS9A0,20,70,LAH0,random,1.5,normal,59237,265658.0
R20H70T3DnormalS9A0,20,70,LAH0,random,1.0,normal,59237,265658.0
R20H70T4DnormalS9A0,20,70,LAH0,random,1.2,normal,59237,265658.0
R20H70T6DnormalS9A0,20,70,LAH0,random,2.0,normal,59237,325723.0
R20H70T7DnormalS9A0,20,70,LAH0,random,3.0,normal,59237,471425.0
R20H70T8DnormalS9A0,20,70,LAH0,random,6.0,normal,59237,897950.0
R20H80T0DnormalS7A0,20,80,LAH0,chain,null,normal,5312,185174.0
R20H80T0DnormalS2A0,20,80,LAH0,chain,null,normal,5680,182482.0
R20H80T0DnormalS6A0,20,80,LAH0,chain,null,normal,6325,182530.0
R20H80T0DnormalS3A0,20,80,LAH0,chain,null,normal,28060,190780.0
R20H80T0DnormalS1A0,20,80,LAH0,chain,null,normal,30125,188390.0
R20H80T0DnormalS4A0,20,80,LAH0,chain,null,normal,33626,184702.0
R20H80T0DnormalS5A0,20,80,LAH0,chain,null,normal,34445,190464.0
R20H80T0DnormalS0A0,20,80,LAH0,chain,null,normal,36223,187423.0
R20H80T0DnormalS8A0,20,80,LAH0,chain,null,normal,37611,186760.0
R20H80T0DnormalS9A0,20,80,LAH0,chain,null,normal,59237,187656.0
R20H80T9DnormalS7A0,20,80,LAH0,full,null,normal,5312,1629918.0
R20H80T9DnormalS2A0,20,80,LAH0,full,null,normal,5680,1611603.0
R20H80T9DnormalS6A0,20,80,LAH0,full,null,normal,6325,1613255.0
R20H80T9DnormalS3A0,20,80,LAH0,full,null,normal,28060,1634134.0
R20H80T9DnormalS1A0,20,80,LAH0,full,null,normal,30125,1621946.0
R20H80T9DnormalS4A0,20,80,LAH0,full,null,normal,33626,1618011.0
R20H80T9DnormalS5A0,20,80,LAH0,full,null,normal,34445,1624388.0
R20H80T9DnormalS0A0,20,80,LAH0,full,null,normal,36223,1619471.0
R20H80T9DnormalS8A0,20,80,LAH0,full,null,normal,37611,1608720.0
R20H80T9DnormalS9A0,20,80,LAH0,full,null,normal,59237,1610990.0
R20H80T1DnormalS7A0,20,80,LAH0,random,0.5,normal,5312,212695.0
R20H80T2DnormalS7A0,20,80,LAH0,random,0.8,normal,5312,212695.0
R20H80T3DnormalS7A0,20,80,LAH0,random,1.0,normal,5312,212695.0
R20H80T4DnormalS7A0,20,80,LAH0,random,1.2,normal,5312,225240.0
R20H80T5DnormalS7A0,20,80,LAH0,random,1.5,normal,5312,282149.0
R20H80T6DnormalS7A0,20,80,LAH0,random,2.0,normal,5312,372621.0
R20H80T7DnormalS7A0,20,80,LAH0,random,3.0,normal,5312,530969.0
R20H80T8DnormalS7A0,20,80,LAH0,random,6.0,normal,5312,1049914.0
R20H80T6DnormalS2A0,20,80,LAH0,random,2.0,normal,5680,409326.0
R20H80T1DnormalS2A0,20,80,LAH0,random,0.5,normal,5680,409326.0
R20H80T2DnormalS2A0,20,80,LAH0,random,0.8,normal,5680,409326.0
R20H80T3DnormalS2A0,20,80,LAH0,random,1.0,normal,5680,409326.0
R20H80T4DnormalS2A0,20,80,LAH0,random,1.2,normal,5680,409326.0
R20H80T5DnormalS2A0,20,80,LAH0,random,1.5,normal,5680,409326.0
R20H80T7DnormalS2A0,20,80,LAH0,random,3.0,normal,5680,533303.0
R20H80T8DnormalS2A0,20,80,LAH0,random,6.0,normal,5680,1042995.0
R20H80T1DnormalS6A0,20,80,LAH0,random,0.5,normal,6325,309747.0
R20H80T2DnormalS6A0,20,80,LAH0,random,0.8,normal,6325,309747.0
R20H80T3DnormalS6A0,20,80,LAH0,random,1.0,normal,6325,309747.0
R20H80T4DnormalS6A0,20,80,LAH0,random,1.2,normal,6325,309747.0
R20H80T5DnormalS6A0,20,80,LAH0,random,1.5,normal,6325,309747.0
R20H80T6DnormalS6A0,20,80,LAH0,random,2.0,normal,6325,372183.0
R20H80T7DnormalS6A0,20,80,LAH0,random,3.0,normal,6325,533314.0
R20H80T8DnormalS6A0,20,80,LAH0,random,6.0,normal,6325,1031199.0
R20H80T5DnormalS3A0,20,80,LAH0,random,1.5,normal,28060,348628.0
R20H80T1DnormalS3A0,20,80,LAH0,random,0.5,normal,28060,348628.0
R20H80T2DnormalS3A0,20,80,LAH0,random,0.8,normal,28060,348628.0
R20H80T3DnormalS3A0,20,80,LAH0,random,1.0,normal,28060,348628.0
R20H80T4DnormalS3A0,20,80,LAH0,random,1.2,normal,28060,348628.0
R20H80T6DnormalS3A0,20,80,LAH0,random,2.0,normal,28060,367120.0
R20H80T7DnormalS3A0,20,80,LAH0,random,3.0,normal,28060,544761.0
R20H80T8DnormalS3A0,20,80,LAH0,random,6.0,normal,28060,1040541.0
R20H80T1DnormalS1A0,20,80,LAH0,random,0.5,normal,30125,397506.0
R20H80T2DnormalS1A0,20,80,LAH0,random,0.8,normal,30125,397506.0
R20H80T3DnormalS1A0,20,80,LAH0,random,1.0,normal,30125,397506.0
R20H80T4DnormalS1A0,20,80,LAH0,random,1.2,normal,30125,397506.0
R20H80T5DnormalS1A0,20,80,LAH0,random,1.5,normal,30125,397506.0
R20H80T6DnormalS1A0,20,80,LAH0,random,2.0,normal,30125,397506.0
R20H80T7DnormalS1A0,20,80,LAH0,random,3.0,normal,30125,533060.0
R20H80T8DnormalS1A0,20,80,LAH0,random,6.0,normal,30125,1047539.0
R20H80T1DnormalS4A0,20,80,LAH0,random,0.5,normal,33626,283986.0
